,id,date,monday,tuesday,wednesday,thursday,friday,saturday,sunday,mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,mood (target)
885,AS14.16,08-04-14,0,1,0,0,0,0,0,6.4,0.5,0.666666667,0.039896801,2.425000032,1,1,2.31025,,,,,,,,,,,,
886,AS14.16,09-04-14,0,0,1,0,0,0,0,7.2,-0.5,1,0.240156619,638.3244,1,,5.606833333,9.097,,11.053,,,,,,,,,
887,AS14.16,10-04-14,0,0,0,1,0,0,0,6.6,0.2,1,0.129388638,64.1009412,1,1,4.90384375,25.47438462,56.526,43.849,162.983,,7.566,74.11833333,,,,,
888,AS14.16,11-04-14,0,0,0,0,1,0,0,7,1,1,0.039573643,22.43018748,,,4.759047619,32.40984615,,,,,5.014,27.423,,,,,
889,AS14.16,12-04-14,0,0,0,0,0,1,0,7,1.25,1,0,19.43099999,1,,19.42,,,,,,,,,,,,
890,AS14.16,13-04-14,0,0,0,0,0,0,1,6.4,0,0.5,0.045454545,9.360083342,1,1,3.792466667,3.01,,,,,6.052,46.323,,,,,
891,AS14.16,14-04-14,1,0,0,0,0,0,0,7,0.8,1,0.034143519,12.65231252,1,,6.87844,16.3938,,,,,,5.708,,,,,
892,AS14.16,15-04-14,0,1,0,0,0,0,0,6.6,0.6,0.5,0.05,4.134000063,1,1,30.4715,13.287,,,,,,35.166,,,,,
893,AS14.16,16-04-14,0,0,1,0,0,0,0,7.25,1.25,1,0.137976645,37.12773688,1,1,9.182870968,28.88145455,,,,,6.065,45.261,,,,,
894,AS14.16,17-04-14,0,0,0,1,0,0,0,7,-0.6,1,0.146444782,40.51899999,1,,8.0698,17.14788889,,51.205,,,6.5995,14.139,,,,,
895,AS14.16,18-04-14,0,0,0,0,1,0,0,6.8,0,1,0.009735044,70.97366664,,1,7.212764706,33.95576471,139.76775,,,,,46.86725,,,,,
896,AS14.16,19-04-14,0,0,0,0,0,1,0,7.2,1.6,1,0.184057971,,1,1,,,,,,,,,,,,,
897,AS14.16,20-04-14,0,0,0,0,0,0,1,7,1.333333333,1,0,,,1,,,,,,,,,,,,,
898,AS14.16,21-04-14,1,0,0,0,0,0,0,7.25,1,1,0.009197324,46.20356248,,,13.47011111,68.75514286,62.525,,,,14.093,33.32,,,,,
899,AS14.16,22-04-14,0,1,0,0,0,0,0,6.6,0.8,0.8,0.054943943,32.45682139,,1,4.2015,32.226,102.214,,,,,100.71,,,,,
900,AS14.16,23-04-14,0,0,1,0,0,0,0,7.25,0.75,1,0.082014157,54.114375,1,1,8.106153846,31.83034615,,34.9825,,,9.035,18.024,,,,4.01,
901,AS14.16,24-04-14,0,0,0,1,0,0,0,5.4,-0.2,-0.2,0.013731061,237.942,1,1,7.0905,36.34442857,86.2645,,,,,,,,,,
902,AS14.16,25-04-14,0,0,0,0,1,0,0,7.2,0.6,1,0.085227273,15.16795453,1,1,6.534142857,9.5415,,,,,,7.483666667,,,,,
903,AS14.16,26-04-14,0,0,0,0,0,1,0,6.75,0.5,1,0.354910714,55.54299998,,1,914,24.783,,,,,5.046,,,,,,
904,AS14.16,27-04-14,0,0,0,0,0,0,1,7.2,-0.2,1,0.121767001,22.38916663,1,,4.749941176,18.7691,,,,,,,,,,,
905,AS14.16,28-04-14,1,0,0,0,0,0,0,8,1,1,0.188095238,52.34625006,1,1,3.592142857,15.659,,,,,,84.057,,,,,
906,AS14.16,29-04-14,0,1,0,0,0,0,0,7,-0.5,1,0.035926501,37.80908824,1,1,8.810377358,25.74932143,105.12525,66.3335,,,7.022,12.8434,,,,,
907,AS14.16,30-04-14,0,0,1,0,0,0,0,7,0.4,1,0.039666465,147.3508001,1,,3.222125,71.99316667,22.928,,,,5.023,,,,,,
908,AS14.16,01-05-14,0,0,0,1,0,0,0,7,0,1,0.104453263,31.39375001,1,1,7.593,19.105,,,,,,,,,,,
909,AS14.16,02-05-14,0,0,0,0,1,0,0,8,2,1,0.100675709,42.24827277,1,,5.1079375,33.93516667,31.458,,,,,34.78625,124.535,,,,
910,AS14.16,03-05-14,0,0,0,0,0,1,0,,,,0.026000331,83.63579999,1,,8.497074074,37.05594118,177.7906667,,,,,53.0554,,,,,
911,AS14.16,04-05-14,0,0,0,0,0,0,1,7,0,1,0.096359428,38.44927779,,,18.79607895,28.33811111,,29.127,,,15.073,58.853,,11.114,13.048,,
912,AS14.16,05-05-14,1,0,0,0,0,0,0,7.333333333,1.5,1,0.012931034,316.9719999,,,4.6171,,226.15325,,,,,,,,,,
925,AS14.17,04-03-14,0,1,0,0,0,0,0,7,0.5,2,,,1,,,,,,,,,,,,,,
926,AS14.17,05-03-14,0,0,1,0,0,0,0,8,0.666666667,1.333333333,,,1,1,,,,,,,,,,,,,
927,AS14.17,06-03-14,0,0,0,1,0,0,0,7.25,0.5,0.75,,,1,,,,,,,,,,,,,,
928,AS14.17,07-03-14,0,0,0,0,1,0,0,7.5,0.75,1,,,,,,,,,,,,,,,,,
929,AS14.17,08-03-14,0,0,0,0,0,1,0,7.6,0.4,0.8,,,,,,,,,,,,,,,,,
930,AS14.17,09-03-14,0,0,0,0,0,0,1,7.2,0.8,1,,,1,,,,,,,,,,,,,,
931,AS14.17,10-03-14,1,0,0,0,0,0,0,7.333333333,0.666666667,0.666666667,,,,,,,,,,,,,,,,,
932,AS14.17,11-03-14,0,1,0,0,0,0,0,6.2,0,0.4,,,,,,,,,,,,,,,,,
933,AS14.17,12-03-14,0,0,1,0,0,0,0,6.4,0.2,0.2,,,,,,,,,,,,,,,,,
934,AS14.17,13-03-14,0,0,0,1,0,0,0,7.25,0.75,0.75,,,,1,,,,,,,,,,,,,
935,AS14.17,14-03-14,0,0,0,0,1,0,0,8,1,1,,,,,,,,,,,,,,,,,
941,AS14.17,20-03-14,0,0,0,1,0,0,0,,,,0.042302884,101.9205,,,4.018909091,28.5144375,249.904,,,,22.297,66.96692857,,,,,
942,AS14.17,21-03-14,0,0,0,0,1,0,0,7.4,0.8,1,0.167974428,90.14679309,,,419.3917826,126.7664727,199.4048571,,,9.8412,9.0324,70.7793913,,,,,
943,AS14.17,22-03-14,0,0,0,0,0,1,0,7.4,0.4,0.8,0.192769588,67.94000001,,,32.65342623,107.2595806,277.7596667,,,,23.9475,58.95165217,21.57466667,,17.126,,
944,AS14.17,23-03-14,0,0,0,0,0,0,1,7.4,0.8,0.8,0.070092702,88.28912902,,1,32.87578082,62.44128889,107.28045,,,,7.0372,51.80806667,16.90525,,,,
945,AS14.17,24-03-14,1,0,0,0,0,0,0,7,0.666666667,0.666666667,0.169408738,94.87572222,1,,10.46635294,21.26104386,80.21911111,,,,7.2388,67.10884211,43.1324375,,14.04633333,,
946,AS14.17,25-03-14,0,1,0,0,0,0,0,7.5,0.5,1,0.062022669,66.00220754,,,4.04125,33.92255263,179.1651,,,269.322,6.775,54.95784,,,4.933,,
947,AS14.17,26-03-14,0,0,1,0,0,0,0,7.2,0.2,0.8,0.068537097,83.28965884,1,,5.597953704,25.86351515,180.5907059,,,,18.81983333,31.93873913,,,21.36275,,
948,AS14.17,27-03-14,0,0,0,1,0,0,0,7.2,0.4,0.6,0.090633168,86.94226868,,,6.989273684,97.80302,145.4567143,,,,9.0424,28.85596154,43.86116667,,,,
949,AS14.17,28-03-14,0,0,0,0,1,0,0,7.2,0.6,1,0.25103683,95.25470708,1,,5.23,52.57932,158.2028,,,30.121,25.520125,36.2940625,17.36578947,,,,
950,AS14.17,29-03-14,0,0,0,0,0,1,0,6.8,0.6,0.6,0.209288216,47.07072133,1,1,4.696507937,20.083,280.057,21.08,,,9.0308,40.85629032,16.28725,,,,
951,AS14.17,30-03-14,0,0,0,0,0,0,1,8,1,1,0.008333333,39.43559998,,,9.386166667,18.05594118,,,,,8.07475,112.483,59.765,,,,
952,AS14.17,31-03-14,1,0,0,0,0,0,0,7.25,0.5,1,0.097986052,100.6150862,,,5.832858696,27.67529091,186.4168,,,,38.74973333,131.914381,482.0357059,,26.271,,
953,AS14.17,01-04-14,0,1,0,0,0,0,0,7.4,0.6,1,0.146776392,49.47724562,1,1,8.697636364,48.01995238,131.946,,,60.74846154,42.71171429,50.59018182,34.44525,,4.6585,,
954,AS14.17,02-04-14,0,0,1,0,0,0,0,7.5,0.25,0.75,0.090176665,83.16579775,1,,11.27637,17.47497778,114.5385333,,,55.598,20.88777778,54.05918519,18.81925,,11.86766667,,
955,AS14.17,03-04-14,0,0,0,1,0,0,0,7.2,0.2,1,0.124203431,88.19870589,1,1,15.12580851,37.80236508,109.7590476,,,36.243,22.7182,46.77435484,14.26644444,,20.074,,
956,AS14.17,04-04-14,0,0,0,0,1,0,0,7,-0.6,0.8,0.159836018,66.88633826,1,1,3.923426471,17.831875,189.5053,,,22.353,8.8764,39.76627586,,,,,
957,AS14.17,05-04-14,0,0,0,0,0,1,0,7,0.2,1,0.189139798,63.47397016,1,1,4.263105263,43.16033333,194.628,,,,6.195142857,39.9056,5.281,,,,
958,AS14.17,06-04-14,0,0,0,0,0,0,1,7.25,0.25,1.25,0.036888059,134.254,,1,5.684576923,25.78896154,303.9441667,,,,11.24722222,53.817,,,,,
959,AS14.17,07-04-14,1,0,0,0,0,0,0,7,1,1,0.048999513,247.2334572,,,4.286205128,29.23790625,291.218,,,,7.731,102.5661667,,,,,
960,AS14.17,08-04-14,0,1,0,0,0,0,0,7,0.4,1,0.026065395,92.9324035,1,1,19.36305512,29.26073077,182.5086923,,,301.6726667,8.052833333,29.65051064,28.2706,25.867125,16.049,,
961,AS14.17,09-04-14,0,0,1,0,0,0,0,7,0.25,1,0.109231432,41.70604348,,,7.90475,15.8705,83.82632692,,,54.02885714,15.28783333,58.09671429,7.183189189,,4.031,,
962,AS14.17,10-04-14,0,0,0,1,0,0,0,6.75,1,1,0.100773884,85.55735789,,,7.222848101,31.88672642,139.887,,,51.252,23.28975,84.06521739,21.623625,,,,
963,AS14.17,11-04-14,0,0,0,0,1,0,0,7.2,0.4,1,0.20737365,11.51095283,,,5.445121827,12.3973,952.045,,,,7.8964,11.49756,7.05545,,19.147,,
964,AS14.17,12-04-14,0,0,0,0,0,1,0,7.2,0.4,1,0.165953202,14.98908626,,,6.536598837,16.98374242,211.01125,,,,7.8296,7.31992,,,,,
965,AS14.17,13-04-14,0,0,0,0,0,0,1,7.2,-0.2,1,0.075664019,84.42392553,,,5.830615385,26.25137736,173.3640556,,,,11.0056,67.73839474,51.5035,,20.159,,
966,AS14.17,14-04-14,1,0,0,0,0,0,0,7,0.8,1,0.085114339,9.80903636,1,,5.100333333,14.58946154,,,,148.85,7.064285714,9.9865625,3.571394737,,,,
967,AS14.17,15-04-14,0,1,0,0,0,0,0,7,0.4,1,0.102236285,55.04473648,,1,11.78824176,48.48015556,102.0809444,,,6.563,37.06369565,50.21646667,41.286,,,,
968,AS14.17,16-04-14,0,0,1,0,0,0,0,7.2,0.8,1,0.111374178,36.78519762,1,1,6.404018692,23.22937255,76.2935,,,27.6285,9.3402,35.28934483,17.84663636,,14.0485,,
969,AS14.17,17-04-14,0,0,0,1,0,0,0,7,0.4,1,0.116150875,45.08420202,,1,6.427333333,18.57661798,124.3039,,,,8.7486,53.28485714,,,1.549666667,,
970,AS14.17,18-04-14,0,0,0,0,1,0,0,7,1,1,0.18855452,76.10919148,1,,10.54535714,30.83377273,224.7663333,,,,8.29675,8.952833333,,,5.019,,
971,AS14.17,19-04-14,0,0,0,0,0,1,0,7,1,1,0.167239335,19.44631886,,,4.365666667,13.8003662,,,,,8.7178,20.42607692,,,,,
972,AS14.17,20-04-14,0,0,0,0,0,0,1,7.2,0.4,1,0.12116526,63.58590446,,,4.32540625,23.42132927,191.6618333,,,256.297,8.6116,51.55026087,65.28866667,,,,
973,AS14.17,21-04-14,1,0,0,0,0,0,0,7.4,0.4,1,0.088196395,24.85464835,1,,4.080645161,40.0365,116.9983333,,,,10.28383333,27.8535,19.146,,3.01,,
974,AS14.17,22-04-14,0,1,0,0,0,0,0,6.6,0.6,1,0.050621499,95.88826137,,1,5.198391892,58.74377381,144.8482857,,,,9.2964,44.61577143,18.013,,,,
975,AS14.17,23-04-14,0,0,1,0,0,0,0,7.25,1,1,0.071835913,87.65095615,1,,6.49427619,31.22441379,205.9868182,,,31.128,9.1542,36.30115152,27.52076471,,,,
976,AS14.17,24-04-14,0,0,0,1,0,0,0,7.2,1,1,0.109817762,66.68260801,1,,145.4087404,21.48935789,108.8211667,,2.562.907,,8.1072,60.75054545,18.077125,,,,
977,AS14.17,25-04-14,0,0,0,0,1,0,0,7.2,0.4,1,0.20366098,28.71991366,1,1,8.632163265,45.01515464,124.5976667,,,70.4634,20.17616667,111.0853333,557.762,,8.035,,
978,AS14.17,26-04-14,0,0,0,0,0,1,0,8,1,1,0.186837621,13.20807298,,1,6.226834783,42.02515625,,,,,9.259666667,20.77016667,,,,,
979,AS14.17,27-04-14,0,0,0,0,0,0,1,7.2,1,1,0.108814824,110.8839555,,1,226.9861333,78.30742857,172.8084,,,,6.815,112.6853684,27.316,,,,
980,AS14.17,28-04-14,1,0,0,0,0,0,0,6.75,0.75,0.333333333,0.097387454,57.9953111,,,4.701014085,29.58969231,224.2973333,,,37.02171429,8.9478,26.54741379,51.598875,,3.079,,
981,AS14.17,29-04-14,0,1,0,0,0,0,0,7,0.8,1,0.110430618,52.42633979,,,5.604365854,19.79153333,114.8792143,,,,7.1124,55.94131579,170.9094,,,,
982,AS14.17,30-04-14,0,0,1,0,0,0,0,7,1,1,0.124633169,43.22176315,,,244.3799362,52.20403175,54.5745,30.276,,,8.876,69.00290909,30.14953846,,34.883,,
983,AS14.17,01-05-14,0,0,0,1,0,0,0,8,1,1,0.082346525,137.7724792,,1,5.882913043,32.88717857,13.036,,670.54175,,8.034,26.00633333,,,15.057,,
984,AS14.17,02-05-14,0,0,0,0,1,0,0,7,1,1,0.258464889,31.63505557,1,,86.80370588,22.63820755,,,,,7.569333333,142.9466,91.7305,,,,
985,AS14.17,03-05-14,0,0,0,0,0,1,0,7.25,-1,1,0.336338581,41.63192208,1,1,6.597854167,26.655725,80.8255,,,,7.358166667,63.61630435,1758.019333,,9.029,,
986,AS14.17,04-05-14,0,0,0,0,0,0,1,,,,0.014882726,196.3200968,,,9.588333333,66.0206,,,,,6.61375,31.4755,,,,,
987,AS14.17,05-05-14,1,0,0,0,0,0,0,7.5,1,1,0.120825197,56.58786485,,,4.275,25.60527778,20.078,,,,5.556,127.8433333,38.09316667,,15.98533333,,
1015,AS14.19,21-03-14,0,0,0,0,1,0,0,4.666666667,0.666666667,0.666666667,0.109655018,385.1698889,1,,64.27664516,350.4349286,,,,,29.26725,5.037,,,,,
1016,AS14.19,22-03-14,0,0,0,0,0,1,0,6.6,-1.4,0.4,0.086579269,55.30289535,1,,33.78969792,40.95351111,,,,,32.002,35.8065,,,,,
1017,AS14.19,23-03-14,0,0,0,0,0,0,1,7,-0.8,0.8,0.029460439,45.28731812,1,,15.47186486,25.2169,,,,,13.00525,67.619,,,,,
1018,AS14.19,24-03-14,1,0,0,0,0,0,0,6,-0.4,0.4,0.113889446,34.02061906,1,,6.991945455,53.6631875,4.354166667,,,,10.6822,,,,,,
1019,AS14.19,25-03-14,0,1,0,0,0,0,0,5.5,-1.25,0.25,0.113251607,53.80916853,1,,11.31549462,47.93581707,,,,,7.757571429,,,,,,
1020,AS14.19,26-03-14,0,0,1,0,0,0,0,6,-0.6,0.4,0.108914826,56.58202563,1,,11.83263636,44.11396,,,,,9.9064,27.9492,,2.006,,,
1021,AS14.19,27-03-14,0,0,0,1,0,0,0,6.6,0,0.6,0.132204608,41.32718389,1,1,9.264915789,26.08574699,242.518,,,,9.5202,27.19985714,,8.357125,,,
1022,AS14.19,28-03-14,0,0,0,0,1,0,0,6.6,-0.6,1.2,0.148872265,44.77309835,1,1,11.82459722,30.53865,187.6163333,,,,10.61116667,8.76,,2.0235,,,
1023,AS14.19,29-03-14,0,0,0,0,0,1,0,7.4,0.2,1.2,0.13795426,38.10754347,1,1,8.690328571,37.02307692,28.42533333,,,,15.93066667,,,,,,
1024,AS14.19,30-03-14,0,0,0,0,0,0,1,7,-0.4,0.8,0.06452367,23.28902272,1,,51.39139286,24.65842857,,,,,10.0536,,,,,,
1025,AS14.19,31-03-14,1,0,0,0,0,0,0,7.2,-0.4,1,0.130121,92.41152238,1,1,10.2087381,63.52367073,,,,,8.9334,,79.40566667,,,,
1026,AS14.19,01-04-14,0,1,0,0,0,0,0,6.4,0,0.2,0.133466829,44.63088751,1,,11.37501923,49.99173684,,,,,9.8854,,,2.940666667,,,
1027,AS14.19,02-04-14,0,0,1,0,0,0,0,7.6,-0.2,1,0.077163555,37.86275511,1,,11.94014286,28.13897619,,,,,8.2386,7.952833333,,,,,
1028,AS14.19,03-04-14,0,0,0,1,0,0,0,6.6,0,0.6,0.073077148,59.07590567,1,,21.11206452,39.88714754,,,,,8.4748,,,,,,
1029,AS14.19,04-04-14,0,0,0,0,1,0,0,7,-0.2,0.4,0.157021154,38.71896079,1,,12.15301653,22.01746875,,,,,27.957,43.8812,,,,,
1030,AS14.19,05-04-14,0,0,0,0,0,1,0,8,-0.6,1.2,0.135955766,38.17455174,1,,10.2108254,24.76270455,,,60.16366667,,13.0764,53.37,,,,,
1031,AS14.19,06-04-14,0,0,0,0,0,0,1,7.25,-1.25,1,0.094224106,39.24193651,1,1,10.32547297,26.74540323,,,,,9.8554,,,,,,
1032,AS14.19,07-04-14,1,0,0,0,0,0,0,6.6,-1,0.6,0.183434929,28.83490227,1,,11.67589147,31.53233684,,,,,12.7166,71.52666667,,,,,
1033,AS14.19,08-04-14,0,1,0,0,0,0,0,6.8,-0.4,1,0.089062798,30.88779788,1,1,9.75027451,26.37083562,,,,,7.879,,,,13.3355,,
1034,AS14.19,09-04-14,0,0,1,0,0,0,0,7.2,-0.4,0.8,0.117565129,48.44415875,1,1,7.916893939,48.37462745,,,,,12.1258,,,,,,
1035,AS14.19,10-04-14,0,0,0,1,0,0,0,6.75,-0.5,0.75,0.072801211,26.18487502,1,,71.26235556,19.59609091,,,,,8.07025,11.269,,,,,
1036,AS14.19,11-04-14,0,0,0,0,1,0,0,6.8,-0.6,1,0.111093899,39.64002859,1,,15.90422222,25.61904615,,,,,8.4884,10.24366667,,,,,
1037,AS14.19,12-04-14,0,0,0,0,0,1,0,7.2,0.2,0.8,0.066054973,31.78606896,1,,10.11577778,20.37958333,,,,,9.0924,64.8375,,,,,
1038,AS14.19,13-04-14,0,0,0,0,0,0,1,7.2,-0.6,1,0.113674494,24.6951967,1,,5.710779661,22.55166667,,,,,12.3168,15.12506667,,,,,
1039,AS14.19,14-04-14,1,0,0,0,0,0,0,7,0.4,0.8,0.145929021,50.01964999,1,,32.33131522,35.54018868,,,,,13.7276,104.2625,,10.5705,,,
1040,AS14.19,15-04-14,0,1,0,0,0,0,0,6.4,-1,1,0.13076564,50.98386906,1,,9.674631579,37.81502222,,,,,16.19228571,9.601,,4.223666667,,,
1041,AS14.19,16-04-14,0,0,1,0,0,0,0,6.8,-0.6,1,0.077213542,32.27431035,1,1,6.81740625,103.8428116,,,,,11.4664,39.41433333,,,,,
1042,AS14.19,17-04-14,0,0,0,1,0,0,0,6.8,-0.8,1,0.10146767,62.71015787,1,,5.991642857,51.21553333,,,,,9.504,48.9735,,,,,
1043,AS14.19,18-04-14,0,0,0,0,1,0,0,6.8,-1,1,0.064930556,71.92397826,1,1,4.504666667,53.67838095,,,229.132,,7.2245,,,,,,
1044,AS14.19,19-04-14,0,0,0,0,0,1,0,6.8,-0.4,0.8,0.110317359,25.31529545,1,,6.796309524,25.43233333,,,,,11.3084,24.91569231,,2.893,,,
1045,AS14.19,20-04-14,0,0,0,0,0,0,1,7.6,0.2,1.2,0.101957006,37.67243478,1,,19.52491489,21.13787879,,,,,8.3396,19.0535,,,,,
1046,AS14.19,21-04-14,1,0,0,0,0,0,0,6.4,-0.2,1,0.133469843,37.74669565,1,,8.723666667,32.55914286,,,,,9.5182,3759.177625,,,,,
1047,AS14.19,22-04-14,0,1,0,0,0,0,0,6.8,0.6,1.2,0.13701084,22.09356561,1,,3.277465608,36.16931933,,,,,8.456,8.489666667,,,,,
1048,AS14.19,23-04-14,0,0,1,0,0,0,0,6,-1,1,0.110646827,39.25541772,1,1,7.016019608,45.78466265,,,,,9.408333333,32.1945,,,,,
1049,AS14.19,24-04-14,0,0,0,1,0,0,0,6.6,-0.6,0.8,0.105602385,54.91855557,1,,6.951327273,38.59840323,,,,,31.35,,,,,,
1050,AS14.19,25-04-14,0,0,0,0,1,0,0,7.25,-0.75,0.75,0.076775111,50.42311318,1,,20.68693478,56.82578571,546.49,,,,6.167,25.8757,,,1.8265,,
1051,AS14.19,26-04-14,0,0,0,0,0,1,0,7.75,1,1.5,0.249102716,34.37187499,1,1,55.21130612,19.91252174,,,,,26.984,,,,,,
1052,AS14.19,27-04-14,0,0,0,0,0,0,1,6.333333333,-1.5,0.833333333,0.044866642,55.06592727,1,,9.425825397,56.05313333,,,,,14.33233333,36.01727273,18.53271429,,,,
1053,AS14.19,28-04-14,1,0,0,0,0,0,0,6.4,0,0.6,0.10377999,39.10796051,1,,7.675129032,65.59393651,,,,,11.279,28.54171429,7.7635,,,,
1054,AS14.19,29-04-14,0,1,0,0,0,0,0,7.2,0.4,0.6,0.025682432,37.65083331,1,,20.39558929,32.44730189,,,,,9.2718,19.25622222,,,,,
1055,AS14.19,30-04-14,0,0,1,0,0,0,0,7,0.4,0.8,0.044546701,49.73496824,1,,9.578831461,35.61188462,5.125,,,,10.2618,92.7475,,,,,
1056,AS14.19,01-05-14,0,0,0,1,0,0,0,6.8,-0.2,0.8,0.126264919,58.20342592,1,,8.941639344,44.2363,,,,,9.4832,30.45436364,,1.5145,,,
1057,AS14.19,02-05-14,0,0,0,0,1,0,0,7.8,0.4,1.2,0.192305248,18.60858442,1,,11.64723457,23.2237381,,,,,15.1386,,,1.5185,,,
1058,AS14.19,03-05-14,0,0,0,0,0,1,0,7.4,0.4,1,0.190118763,55.1410345,1,1,9.360728395,67.32988571,,,,,12.2455,9.076,,,,,
1059,AS14.19,04-05-14,0,0,0,0,0,0,1,6.6,-0.4,0.8,0.069449995,46.19805173,,,56.00082353,79.18129545,,,,,12.7002,43.49918182,,,,,
1060,AS14.19,05-05-14,1,0,0,0,0,0,0,7,0.25,1,0,6.10800004,,,,6.098,,,,,,,,,,,
1080,AS14.20,20-03-14,0,0,0,1,0,0,0,7,-1,1,,73.88019996,,,30.20785714,6.086,43.303,,31.647,,,47.557,,545.854,,,
1081,AS14.20,21-03-14,0,0,0,0,1,0,0,7,0.25,0.25,,30.09399986,,,30.088,,,,,,,,,,,,
1082,AS14.20,22-03-14,0,0,0,0,0,1,0,7.5,1,0.5,0.007716049,48.91609376,,,14.9355,16.78895833,,,,,14.5595,3.013,,214.219,,,
1083,AS14.20,23-03-14,0,0,0,0,0,0,1,7.6,0.8,0.8,0.043209877,46.0914,,1,15.47066667,43.84073333,48.255,,,,13.1584,,,22.147,,,
1084,AS14.20,24-03-14,1,0,0,0,0,0,0,6.8,-0.2,0.4,0.033333333,125.9446316,,1,7.24425,45.08805882,81.4945,,445.804,,14.054,45.6564,,954.654,,,
1085,AS14.20,25-03-14,0,1,0,0,0,0,0,6,-0.75,-0.5,0.078935185,40.8914,,,15.86396364,15.154125,87.318,,115.7953333,,16.315625,47.55336364,,37.0025,14.7715,,
1086,AS14.20,26-03-14,0,0,1,0,0,0,0,6.8,0.4,0.4,0.025762157,41.57316666,,,28.542,11.54028571,123.5603333,,,,9.116375,43.420625,,,,,
1087,AS14.20,27-03-14,0,0,0,1,0,0,0,7,0.25,0.75,57,43.57658622,,,17.59307692,23.0108,8.8744,,208.2403333,,,13.19347368,,,,,
1088,AS14.20,28-03-14,0,0,0,0,1,0,0,6.25,0.5,0,0.023809524,27.09129411,,,29.19621429,14.81655556,,,,,8.027,,,,,,
1089,AS14.20,29-03-14,0,0,0,0,0,1,0,7.4,1,1,0.138139159,54.34599999,1,,20.37383333,4.226,,,494.903,,15.31025,,,,,,
1090,AS14.20,30-03-14,0,0,0,0,0,0,1,7.5,1,1,0.380208333,69.55625004,,1,7.410666667,44.4131,,,,,,40.93275,,164.2202,,,
1091,AS14.20,31-03-14,1,0,0,0,0,0,0,7,0.8,0.8,0.0125,5.178499937,1,1,,5.17725,,,,,,,,,,,
1092,AS14.20,01-04-14,0,1,0,0,0,0,0,6.25,0,0,0,29.63199997,,1,19.17,,,,953.245,,,,,,,,
1093,AS14.20,02-04-14,0,0,1,0,0,0,0,6.5,0,0.25,0.06712963,75.89093335,,,13.09597436,23.8556,37.1955,,,,18.118,78.9297,46.717,,,,
1094,AS14.20,03-04-14,0,0,0,1,0,0,0,6.666666667,0.333333333,0.333333333,0.055022974,18.21766663,1,,14.41933333,,,,,,11.387,,,,,,
1095,AS14.20,04-04-14,0,0,0,0,1,0,0,7,0.75,0.5,0.015740741,40.5068039,,,10.60880769,18.58097561,,9.424875,546.803,,13.83466667,72.8066,,,,,
1096,AS14.20,05-04-14,0,0,0,0,0,1,0,7,0.4,0.8,0.090560236,18.78083721,1,,6.397294118,11.815125,13.7375,,140.8623333,,6.412333333,,,,,,
1097,AS14.20,06-04-14,0,0,0,0,0,0,1,7,0.6,0.8,0.060227141,78.48539999,1,1,6.417166667,20.79943902,14.083,,209.096,,,109.3475,,,,,
1098,AS14.20,07-04-14,1,0,0,0,0,0,0,6.8,0.6,1,0.029011708,26.38200001,,1,5.687307692,42.04342857,77.365,,530.69,,,143.69,,,,,
1099,AS14.20,08-04-14,0,1,0,0,0,0,0,7.25,0.5,0.75,0.003367003,120.393,,1,11.03733333,,,,531.717,,,4.024,,,,,
1100,AS14.20,09-04-14,0,0,1,0,0,0,0,7.75,0.25,1,0.069361289,51.08986666,,1,10.51665217,20.24846154,31.106375,,,,22.1115,50.38065,,,,,
1101,AS14.20,10-04-14,0,0,0,1,0,0,0,7,0.5,0.5,0.02183642,63.86352631,,1,9.641222222,34.83678947,20.66466667,,,,10.035,41.314125,,,,,
1102,AS14.20,11-04-14,0,0,0,0,1,0,0,7.5,0.5,0.75,0.055092593,13.01423076,1,,6.155777778,6.576818182,,,,,41.273,,,,,,
1103,AS14.20,12-04-14,0,0,0,0,0,1,0,6.8,0,0.6,0.045980559,58.11919118,1,1,18.147,43.00205357,,24.846,202.188,,9.069888889,35.07066667,,,,,
1104,AS14.20,13-04-14,0,0,0,0,0,0,1,6.8,0,0.6,0,5.01699996,,,6.2255,,,,569.675,,,,,,,,
1105,AS14.20,14-04-14,1,0,0,0,0,0,0,6.8,0,0.2,5,,,1,,,,,,,,,,,,,
1106,AS14.20,15-04-14,0,1,0,0,0,0,0,6.8,0,0.6,0.106944444,18.91167567,,,6.948933333,15.60674074,24.137,,,,14.144,13.5541,,,,,
1107,AS14.20,16-04-14,0,0,1,0,0,0,0,7.2,0.4,0.6,0.00462963,5.649000049,,1,,,,,,,5.638,,,,,,
1108,AS14.20,17-04-14,0,0,0,1,0,0,0,6.4,-0.4,0.4,0.014580011,60.87489286,,1,13.93959091,23.80895,32.777,,248.4475,,,53.30283333,,19.59,,,
1109,AS14.20,18-04-14,0,0,0,0,1,0,0,6.75,0,0.5,0.006430041,11.69337496,,,13.13883333,,,,,,,4.877666667,,,,,
1110,AS14.20,19-04-14,0,0,0,0,0,1,0,7.5,0,1,0.036270754,39.56879168,,,10.52928571,31.25742667,,,196.45,,,35.379,,3.01,,,
1111,AS14.20,20-04-14,0,0,0,0,0,0,1,7.6,-0.4,0.6,0.17375,14.04864815,1,,18.14094118,11.77566667,,,,,9.759368421,4.451,,,,,
